id_student,student_name,gender,region,highest_education,imd_band,age_band,disability,studied_credits,course,CGPA
618033,Louis Glenn Jr.,F,South East Region,A Level or Equivalent,10-20,35-55,Y,60,Business,3.47
618531,Scott Moreno,F,South Region,A Level or Equivalent,90-100%,0-35,Y,120,Theater,2.29
618737,Marcus Fox,M,South East Region,A Level or Equivalent,40-50%,0-35,N,60,Medical,3.96
618825,Jennifer Estes,F,North Western Region,Lower Than A Level,20-30%,0-35,Y,120,Medical,3.27
618989,Randy Garcia DDS,F,South Region,Lower Than A Level,60-70%,35-55,N,90,Music,3.08
619055,Brian Anderson,M,South East Region,HE Qualification,20-30%,0-35,N,120,Graphic Design,3.28
619851,Amy Krause,F,North Region,A Level or Equivalent,80-90%,0-35,N,120,Theater,3.59
619907,Robin Ayers,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,N,60,Business,2.14
619910,John Kim,F,South Region,HE Qualification,90-100%,35-55,N,60,Engineering,3.51
620676,Debbie Munoz,F,Scotland,Lower Than A Level,40-50%,0-35,N,120,Philosophy,2.69
621659,Angela Downs,F,South East Region,Lower Than A Level,80-90%,0-35,N,90,Engineering,3.42
622246,Rick Horn,M,South Region,A Level or Equivalent,90-100%,0-35,N,90,Computer Science,3.77
622555,Jessica Boone,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,N,60,Engineering,3.49
622597,Timothy Ray,F,South West Region,A Level or Equivalent,30-40%,0-35,N,60,Engineering,3.7
622626,Tiffany Burns,F,South East Region,A Level or Equivalent,20-30%,0-35,N,60,Engineering,2.98
623190,Brian Huynh,M,South West Region,A Level or Equivalent,0-10%,0-35,N,150,Computer Science,2.92
623223,Mary Butler,M,West Midlands Region,Lower Than A Level,10-20,0-35,N,60,Medical,3.58
623224,Anthony Wilkerson,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,60,Engineering,2.03
623225,Robert Irwin,F,South West Region,A Level or Equivalent,30-40%,0-35,N,60,Engineering,3.62
623276,Terry Morgan,F,London Region,Lower Than A Level,40-50%,0-35,N,60,Law,3.38
623289,Laura Edwards,F,London Region,A Level or Equivalent,90-100%,0-35,N,60,Medical,3.38
623586,Cheryl Gonzalez,M,East Anglian Region,Lower Than A Level,90-100%,35-55,N,120,Computer Science,2.43
623641,Brandy Pope,F,London Region,A Level or Equivalent,0-10%,35-55,N,60,Engineering,2.27
623864,Joe Martin,F,London Region,A Level or Equivalent,30-40%,0-35,N,60,Medical,3.67
623937,Michelle James,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,N,60,Engineering,2.6
623968,Penny Robinson,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,N,60,Law,3.31
624631,Cory Richardson,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,120,Graphic Design,3.83
624891,Matthew Fox,M,North Western Region,Lower Than A Level,30-40%,35-55,N,60,Law,2.22
625012,Ann Strong,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,N,120,Medical,2.08
625013,Crystal Allen,M,West Midlands Region,Lower Than A Level,70-80%,35-55,N,60,Business,3.64
625283,Karla Henry,M,South Region,A Level or Equivalent,40-50%,0-35,N,60,Engineering,2.88
625467,Michelle Roberts,M,North Region,Lower Than A Level,,35-55,N,60,Engineering,3.28
625502,Nathaniel Morton,M,Scotland,HE Qualification,10-20,0-35,N,120,Medical,3.44
625555,Samantha Miller,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,60,Engineering,3.58
625765,Rebecca Middleton,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,60,Graphic Design,3.16
626132,John Long,M,South Region,Lower Than A Level,60-70%,0-35,N,60,Engineering,3.07
626151,Heather Phillips,M,North Western Region,Lower Than A Level,0-10%,0-35,N,60,Fine Arts,3.55
626179,Tony Johnson,M,Scotland,HE Qualification,0-10%,0-35,Y,60,Law,3.64
626386,Emily Wilson,F,East Midlands Region,Lower Than A Level,10-20,0-35,Y,330,Law,3.49
626552,Benjamin Walton MD,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,300,Computer Science,2.23
626630,Howard Gay,M,South Region,A Level or Equivalent,90-100%,0-35,N,120,Business,2.93
626799,James Johnston,M,Scotland,Lower Than A Level,40-50%,0-35,N,120,Engineering,2.31
627097,Jesus Cross,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,120,Music,3.31
627236,Jessica Marshall MD,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,N,60,History,2.93
627416,Kayla Gordon,F,South West Region,A Level or Equivalent,50-60%,0-35,N,120,Law,3.82
627453,Tanya Bentley,M,West Midlands Region,Lower Than A Level,20-30%,0-35,N,60,Medical,3.55
627476,Emily Murphy,F,Scotland,HE Qualification,80-90%,0-35,N,190,Computer Science,3.25
627618,Shelly Roberts,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,60,Computer Science,2.33
627695,Lisa Mercado,M,London Region,Lower Than A Level,40-50%,0-35,N,60,Engineering,3.68
628259,Mr. William Evans,F,South West Region,A Level or Equivalent,0-10%,0-35,N,120,Computer Science,3.56
628390,Dwayne Orr,F,East Anglian Region,HE Qualification,70-80%,0-35,N,60,Computer Science,2.54
628437,Mary Villegas,M,South Region,A Level or Equivalent,80-90%,0-35,N,60,Engineering,3.78
628519,William Garcia,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,60,Medical,3.37
628593,Connor Newton,F,London Region,A Level or Equivalent,10-20,0-35,Y,60,Computer Science,3.09
628631,Louis Garcia,F,North Region,A Level or Equivalent,,0-35,N,60,Engineering,3.85
628662,Lucas Davis,M,Scotland,Lower Than A Level,40-50%,0-35,N,120,Business,3.52
628685,Karen Stewart,M,North Western Region,Lower Than A Level,0-10%,35-55,N,60,Law,3.75
628733,Cynthia Garza,F,North Western Region,A Level or Equivalent,20-30%,0-35,N,120,Law,3.55
629309,Katherine Williams,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,Y,60,Computer Science,3.51
629379,Lucas Sandoval,F,South Region,A Level or Equivalent,60-70%,0-35,N,60,Law,2.9
629703,Joshua Stout,M,South East Region,HE Qualification,50-60%,35-55,N,90,Medical,3.18
629878,Wesley Williams,M,South Region,Lower Than A Level,80-90%,35-55,N,60,Philosophy,2.67
630328,Nathan Gonzalez,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,60,Computer Science,3.02
630354,Johnathan Brewer,M,South Region,A Level or Equivalent,90-100%,0-35,N,60,Graphic Design,3.52
630380,Jay Martin,M,South West Region,A Level or Equivalent,60-70%,0-35,Y,60,Engineering,2.15
630775,Nathan Smith,M,East Anglian Region,Lower Than A Level,50-60%,0-35,N,60,Engineering,3.43
630858,Andrea White,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,60,Medical,3.18
630900,John Bishop,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,N,60,Computer Science,4.0
631055,Ashley Young,M,South Region,A Level or Equivalent,80-90%,0-35,N,60,Computer Science,3.49
631293,Nancy Hansen,F,East Anglian Region,Lower Than A Level,30-40%,35-55,N,60,Business,2.6
631295,Jessica Hernandez,F,South East Region,Lower Than A Level,60-70%,35-55,Y,120,Law,3.63
631336,Earl Kelley,F,West Midlands Region,HE Qualification,40-50%,0-35,N,60,Law,2.22
631486,Emily Mcintyre,M,West Midlands Region,Lower Than A Level,0-10%,0-35,N,120,Theater,2.63
631603,Sabrina Gibson,F,South West Region,Lower Than A Level,90-100%,0-35,N,90,Engineering,2.99
631835,Taylor Rivera,M,London Region,Lower Than A Level,30-40%,0-35,N,120,Medical,3.32
631960,Dr. Dana Wright,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,150,Law,3.28
631998,Allen Hughes,F,North Region,Lower Than A Level,,0-35,N,60,Law,3.92
632093,Ronald Rodgers,F,Scotland,A Level or Equivalent,90-100%,0-35,N,60,Business,2.47
632314,Mark Ramirez,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,Y,120,Law,3.19
632645,Erik Johnson,F,South East Region,A Level or Equivalent,40-50%,35-55,N,60,Business,2.57
632719,William Ho,M,London Region,A Level or Equivalent,40-50%,0-35,N,60,Computer Science,2.94
632795,Deborah Lang,F,North Western Region,A Level or Equivalent,70-80%,0-35,N,210,Medical,3.56
632831,Vanessa Garrison,M,Scotland,HE Qualification,50-60%,0-35,N,60,Business,2.86
632877,Kelsey Burke,M,London Region,HE Qualification,30-40%,35-55,N,60,Law,3.32
633237,Victor Griffith,F,North Western Region,A Level or Equivalent,20-30%,35-55,N,120,Computer Science,3.58
633295,Eric Mendoza,M,North Region,Lower Than A Level,20-30%,0-35,N,60,Medical,3.19
633409,Stacy Beard,M,South Region,HE Qualification,90-100%,35-55,N,60,Medical,3.5
633414,Chelsea Patton,M,Scotland,Lower Than A Level,60-70%,0-35,Y,120,Theater,3.85
633475,Robert Harris,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,Y,60,Law,2.16
633525,Michael Hill,M,West Midlands Region,Lower Than A Level,30-40%,0-35,N,60,Medical,4.0
633574,Melissa Shaw,F,Scotland,A Level or Equivalent,10-20,0-35,Y,120,Law,2.83
634035,Rebecca Ramos,M,Scotland,HE Qualification,10-20,0-35,N,120,Business,2.76
634037,Brian Williams,M,Wales,A Level or Equivalent,90-100%,0-35,N,60,History,3.97
634047,Brandy Davis,M,Ireland,A Level or Equivalent,10-20,0-35,N,60,Computer Science,2.1
634305,Dawn Lee,F,Wales,Lower Than A Level,20-30%,35-55,N,120,Engineering,3.33
634489,Dennis Jenkins,F,South West Region,A Level or Equivalent,20-30%,35-55,N,90,Fine Arts,3.25
634646,Susan Benson,M,Scotland,A Level or Equivalent,70-80%,0-35,N,60,Law,2.28
634693,Bethany Ortiz,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,Y,120,Music,2.0
634966,Brenda Zamora,F,South Region,A Level or Equivalent,20-30%,0-35,N,60,Law,3.22
635071,Shaun Thomas,F,London Region,No Formal quals,20-30%,0-35,N,120,Medical,3.07
635170,Teresa Jones,F,North Region,A Level or Equivalent,10-20,35-55,N,120,Business,3.12
635255,Jason Ferguson,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,Y,60,Law,3.65
635418,Rickey Boyle,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,60,Law,2.38
635986,Jennifer Larson,F,London Region,HE Qualification,10-20,35-55,N,120,Engineering,3.43
635992,Justin Harrison,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,N,120,Business,3.92
636451,Cory Watkins,F,North Western Region,A Level or Equivalent,10-20,0-35,N,120,Medical,3.54
636484,Justin Osborne,M,North Western Region,A Level or Equivalent,50-60%,0-35,N,60,Medical,3.58
636503,Jennifer Taylor,F,East Midlands Region,A Level or Equivalent,10-20,0-35,N,120,Medical,3.12
636590,Maria Smith,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,150,Law,3.62
636594,David Crane,M,South Region,A Level or Equivalent,70-80%,0-35,N,70,Theater,3.69
636697,Bobby Bradley,M,Scotland,HE Qualification,80-90%,35-55,N,60,Medical,3.82
636712,Lisa Castro,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,Y,120,Computer Science,3.31
636875,Mrs. Jessica Martinez,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,120,Medical,2.69
637064,Terri Humphrey,M,London Region,A Level or Equivalent,10-20,0-35,N,60,Law,3.32
637075,David Weaver,M,South West Region,A Level or Equivalent,30-40%,0-35,N,60,Medical,2.33
637347,Christopher Harris,F,South West Region,Lower Than A Level,70-80%,0-35,N,60,Law,2.25
637374,Heidi Hernandez,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,N,120,Medical,2.78
637473,James Cooper,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,N,60,Graphic Design,2.68
638023,Gail Horne,M,South Region,A Level or Equivalent,90-100%,0-35,N,120,Medical,3.77
638051,Anne Thompson,M,South East Region,Lower Than A Level,40-50%,0-35,N,60,Medical,2.23
638131,Derrick Flowers,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,90,Engineering,3.46
638202,Dr. Amber Johnson,M,East Anglian Region,Lower Than A Level,20-30%,0-35,N,120,Medical,3.5
638358,Audrey Webb,M,South East Region,Lower Than A Level,90-100%,0-35,N,90,Engineering,3.14
638384,Samuel Boyd,F,Wales,Lower Than A Level,70-80%,0-35,Y,60,Business,2.94
638657,Crystal Rivera,M,South Region,Lower Than A Level,80-90%,0-35,N,120,Computer Science,3.7
639190,Tara Gilbert,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,120,Business,3.67
639514,Jacob Johnson,F,North Region,HE Qualification,,35-55,N,120,Engineering,3.46
639766,Keith Murray,F,North Western Region,A Level or Equivalent,80-90%,0-35,N,60,History,3.48
640054,Troy Warner,M,North Western Region,Lower Than A Level,30-40%,0-35,N,120,Medical,3.64
640144,John Gordon,F,North Western Region,Lower Than A Level,30-40%,0-35,N,120,Business,3.55
640178,Thomas Morgan,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,60,Medical,3.7
640691,Alexander Douglas,M,East Anglian Region,HE Qualification,80-90%,0-35,N,120,Computer Science,3.69
640836,Mrs. Amy George,F,South Region,Lower Than A Level,90-100%,0-35,N,120,Music,3.27
640942,Stephanie Hunt,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,N,60,Theater,2.28
640975,Kimberly Walker,M,South Region,A Level or Equivalent,,0-35,N,60,Business,2.64
640982,Sheri Weaver,M,Scotland,A Level or Equivalent,30-40%,0-35,N,60,Business,2.62
641192,Tanner Hernandez,M,Ireland,Lower Than A Level,70-80%,0-35,N,60,Law,4.0
641253,Chad Stanton,F,East Anglian Region,Lower Than A Level,0-10%,0-35,N,120,Graphic Design,3.77
641305,Bryan Anderson,M,North Region,Lower Than A Level,,0-35,N,120,Law,2.24
641315,Marvin Simpson,F,London Region,A Level or Equivalent,20-30%,0-35,N,90,Engineering,3.33
641557,Jared Gomez,F,East Anglian Region,No Formal quals,20-30%,0-35,Y,210,Business,2.87
641609,Emily Underwood,M,North Western Region,Lower Than A Level,50-60%,0-35,N,60,Law,3.78
641613,Justin Meyer,M,South West Region,Lower Than A Level,0-10%,0-35,N,60,Engineering,2.61
641744,Lucas Smith,F,South East Region,Lower Than A Level,90-100%,0-35,Y,60,Medical,3.39
641845,Adam Kennedy,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,60,Music,2.45
641896,Nina Wiley,F,Scotland,A Level or Equivalent,30-40%,35-55,N,60,Business,3.11
642139,Brittany King,M,London Region,Lower Than A Level,50-60%,0-35,N,60,Business,2.92
642222,Julia Graves,F,North Region,Lower Than A Level,,35-55,N,120,Theater,3.18
642230,Melanie Underwood,F,Scotland,HE Qualification,90-100%,0-35,N,90,Medical,3.96
642310,Samantha Rodriguez,M,East Midlands Region,HE Qualification,20-30%,35-55,N,60,Fine Arts,3.38
642443,Christopher Klein,M,South East Region,A Level or Equivalent,30-40%,0-35,N,60,Computer Science,3.54
642474,Jordan Hayes,F,South Region,A Level or Equivalent,90-100%,35-55,N,60,Medical,3.46
642501,Judith Melendez,M,South East Region,A Level or Equivalent,30-40%,0-35,N,90,Medical,3.77
642625,Sarah Wallace,M,East Anglian Region,A Level or Equivalent,10-20,0-35,Y,120,Engineering,2.68
642764,Carolyn Adams,M,Wales,Lower Than A Level,10-20,35-55,Y,90,Philosophy,2.35
642785,Scott Kennedy,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,N,120,Business,2.62
643006,Rebecca Holloway,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,Y,120,Law,3.6
643021,Hannah Tyler,F,South Region,Lower Than A Level,70-80%,0-35,N,120,Business,3.39
643036,Sandra Davis,F,Scotland,Lower Than A Level,0-10%,0-35,N,60,Law,3.92
643126,Timothy Marshall,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,60,Law,3.75
643230,Dr. James Anderson,F,Wales,A Level or Equivalent,40-50%,0-35,N,120,Business,2.02
643280,Brittany Schneider,M,South West Region,A Level or Equivalent,40-50%,35-55,N,60,Literature,2.69
643285,Jennifer Graham,M,Scotland,A Level or Equivalent,70-80%,0-35,N,60,Music,3.72
643542,Victoria Hudson,F,South East Region,A Level or Equivalent,30-40%,0-35,N,180,Medical,3.73
643729,Brian Drake,M,London Region,A Level or Equivalent,0-10%,0-35,N,60,Graphic Design,3.76
644159,Stacey Holmes,M,East Midlands Region,HE Qualification,50-60%,0-35,N,60,Law,2.89
644229,Misty Colon,M,South East Region,A Level or Equivalent,50-60%,0-35,N,120,Computer Science,2.01
644310,Jacqueline Gilbert,M,South West Region,A Level or Equivalent,20-30%,0-35,N,60,Law,3.73
644409,Stephanie Wright,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,120,Law,2.57
644457,Janet Cisneros,F,London Region,A Level or Equivalent,60-70%,0-35,N,120,Engineering,3.06
644474,Sherri Frazier,M,London Region,Lower Than A Level,30-40%,0-35,N,120,Computer Science,2.92
644525,Jacqueline Robertson,F,South Region,A Level or Equivalent,50-60%,0-35,N,60,Music,3.04
644567,Mr. Jeremy Dennis DDS,M,South East Region,Lower Than A Level,60-70%,0-35,N,60,Medical,3.25
644881,Brenda Williams,M,South West Region,A Level or Equivalent,10-20,0-35,N,120,Engineering,3.12
644956,Kristin Benson,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,240,Law,3.33
644964,Susan Anderson,F,South West Region,A Level or Equivalent,70-80%,0-35,Y,120,Business,3.06
645019,Scott Martin,F,East Anglian Region,Lower Than A Level,40-50%,0-35,N,60,Engineering,2.68
645031,Michael Garcia,M,Wales,A Level or Equivalent,50-60%,0-35,N,60,Medical,2.99
645054,Kenneth Jimenez,F,Scotland,Lower Than A Level,20-30%,0-35,N,120,Medical,3.23
645081,Victoria Harris,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,60,Business,3.75
645147,Brandon Horne,M,Wales,Lower Than A Level,0-10%,0-35,N,60,Engineering,2.4
645322,Anthony Michael,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,120,Literature,3.13
645425,Joshua Fitzgerald,M,South West Region,A Level or Equivalent,30-40%,0-35,N,120,Fine Arts,3.93
645434,Jennifer Vargas,F,North Western Region,A Level or Equivalent,10-20,0-35,N,60,Engineering,2.59
645499,Courtney Montgomery,M,Scotland,HE Qualification,30-40%,0-35,N,60,Computer Science,3.91
645512,Joshua Howard,F,South Region,Lower Than A Level,40-50%,0-35,N,330,Engineering,3.61
645551,Douglas Price,M,South East Region,Lower Than A Level,90-100%,35-55,N,60,Business,2.16
645738,Jason Berry,F,South Region,A Level or Equivalent,50-60%,0-35,N,120,Computer Science,2.54
645818,Marc Gray,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,60,Law,3.23
645850,Jesus Perez,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,120,Computer Science,2.68
645864,Mrs. Ashley Bradley,M,Scotland,A Level or Equivalent,10-20,0-35,N,120,Computer Science,2.18
645866,Donald Stewart,M,East Midlands Region,Lower Than A Level,50-60%,0-35,N,60,Music,2.8
645906,Benjamin Vega,M,Yorkshire Region,Lower Than A Level,10-20,0-35,Y,240,Medical,3.83
645962,Nicole Kelley,M,Scotland,A Level or Equivalent,70-80%,0-35,N,60,Medical,3.52
646006,Karla Jones,F,London Region,A Level or Equivalent,40-50%,0-35,Y,90,Business,3.54
646020,Mark Jones,M,West Midlands Region,Lower Than A Level,10-20,0-35,N,180,Computer Science,2.85
646027,Zachary Munoz,F,South Region,A Level or Equivalent,80-90%,0-35,N,60,Engineering,2.4
646086,James Williams,M,North Western Region,Lower Than A Level,20-30%,0-35,N,180,Philosophy,2.2
646090,Victor Hernandez,F,South East Region,HE Qualification,80-90%,35-55,N,60,Law,2.47
646314,Raymond Williams,F,Wales,A Level or Equivalent,20-30%,35-55,N,90,Medical,3.44
646322,Lawrence Kelley,M,Scotland,HE Qualification,50-60%,35-55,N,60,Computer Science,3.25
646344,Christina Kaiser,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,120,Law,3.61
646391,Sandra Todd,M,West Midlands Region,Lower Than A Level,30-40%,0-35,N,60,Medical,2.47
646489,Megan Taylor,F,North Western Region,A Level or Equivalent,50-60%,0-35,N,120,Business,2.89
646700,Allison Roberts,F,South West Region,A Level or Equivalent,30-40%,0-35,N,120,Computer Science,3.99
646755,Brendan Mathis,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,N,90,Engineering,2.22
646836,George Washington,M,Ireland,A Level or Equivalent,70-80%,0-35,N,120,Medical,3.54
646952,Gerald Joyce,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,Y,120,Computer Science,3.26
646957,Lisa Moore,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,90,Law,3.75
647166,Amy Ross,M,London Region,HE Qualification,80-90%,55<=,N,60,Medical,3.83
647215,Grace Baker,F,South East Region,A Level or Equivalent,50-60%,0-35,N,90,Business,3.38
647218,Mary Taylor,M,North Western Region,Lower Than A Level,0-10%,0-35,N,60,Computer Science,3.67
